index,Date,AdjClose,pcs-1,pcs-2,pcs-3,pcs-4,pcs-5,pcs-6,pcs-7,pcs-8,pcs-9,pcs-10,vol-1,vol-2,vol-3,vol-4,vol-5,vol-6,vol-7,vol-8,vol-9,vol-10,AdjClose-1,trend-1,trend-2,trend-3
2016-12-22 00:00:00,2016-12-22 00:00:00,111.087608337402,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.0102926134326615,0.280190786246852,-0.0734628068182581,1.00522355281319,-0.442318235397832,0.981969310099952,0.56136183767527,0.101806689249941,0.0824784009533824,0.134560359715002,0.270385393708758,0.288199023504254,0.185806305667593,0.265325876973339,0.123044693080847,0.188845458114529,0.128732039043437,111.823173522949,39,47,39
2016-12-23 00:00:00,2016-12-23 00:00:00,111.307319641113,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.0102926134326615,0.280190786246852,-0.0734628068182581,1.00522355281319,-0.442318235397832,0.981969310099952,0.12068008822394,0.101806689249941,0.0824784009533824,0.134560359715002,0.270385393708758,0.288199023504254,0.185806305667593,0.265325876973339,0.123044693080847,0.188845458114529,111.087608337402,39,47,39
2016-12-27 00:00:00,2016-12-27 00:00:00,112.014213562012,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.0102926134326615,0.280190786246852,-0.0734628068182581,1.00522355281319,-0.442318235397832,0.0236665390790909,0.12068008822394,0.101806689249941,0.0824784009533824,0.134560359715002,0.270385393708758,0.288199023504254,0.185806305667593,0.265325876973339,0.123044693080847,111.307319641113,60,39,47
2016-12-28 00:00:00,2016-12-28 00:00:00,111.536598205566,0.337209280943538,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.0102926134326615,0.280190786246852,-0.0734628068182581,1.00522355281319,0.0568398551894676,0.0236665390790909,0.12068008822394,0.101806689249941,0.0824784009533824,0.134560359715002,0.270385393708758,0.288199023504254,0.185806305667593,0.265325876973339,112.014213562012,60,39,47
2016-12-29 00:00:00,2016-12-29 00:00:00,111.507926940918,-0.349183785771413,0.337209280943538,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.0102926134326615,0.280190786246852,-0.0734628068182581,0.0782237514517526,0.0568398551894676,0.0236665390790909,0.12068008822394,0.101806689249941,0.0824784009533824,0.134560359715002,0.270385393708758,0.288199023504254,0.185806305667593,111.536598205566,60,39,47
2016-12-30 00:00:00,2016-12-30 00:00:00,110.638626098633,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.0102926134326615,0.280190786246852,0.03014154024705,0.0782237514517526,0.0568398551894676,0.0236665390790909,0.12068008822394,0.101806689249941,0.0824784009533824,0.134560359715002,0.270385393708758,0.288199023504254,111.507926940918,60,39,47
2017-01-03 00:00:00,2017-01-03 00:00:00,110.953872680664,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.0102926134326615,0.15756628475088,0.03014154024705,0.0782237514517526,0.0568398551894676,0.0236665390790909,0.12068008822394,0.101806689249941,0.0824784009533824,0.134560359715002,0.270385393708758,110.638626098633,60,39,47
2017-01-04 00:00:00,2017-01-04 00:00:00,110.829704284668,0.110787524054162,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.300118945546255,0.142777054235102,0.15756628475088,0.03014154024705,0.0782237514517526,0.0568398551894676,0.0236665390790909,0.12068008822394,0.101806689249941,0.0824784009533824,0.134560359715002,110.953872680664,44,60,39
2017-01-05 00:00:00,2017-01-05 00:00:00,111.39330291748,-0.145828590507214,0.110787524054162,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0984050996219505,0.0799629859426905,0.142777054235102,0.15756628475088,0.03014154024705,0.0782237514517526,0.0568398551894676,0.0236665390790909,0.12068008822394,0.101806689249941,0.0824784009533824,110.829704284668,44,60,39
2017-01-06 00:00:00,2017-01-06 00:00:00,112.635139465332,0.255372484225679,-0.145828590507214,0.110787524054162,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.0544315694792327,-0.498820230114321,-0.0126365167321697,0.0887780033555259,0.0799629859426905,0.142777054235102,0.15756628475088,0.03014154024705,0.0782237514517526,0.0568398551894676,0.0236665390790909,0.12068008822394,0.101806689249941,111.39330291748,44,60,39
2017-01-09 00:00:00,2017-01-09 00:00:00,113.66682434082,0.647428884033294,0.255372484225679,-0.145828590507214,0.110787524054162,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.0544315694792327,-0.498820230114321,0.167119780145024,0.0887780033555259,0.0799629859426905,0.142777054235102,0.15756628475088,0.03014154024705,0.0782237514517526,0.0568398551894676,0.0236665390790909,0.12068008822394,112.635139465332,44,60,39
2017-01-10 00:00:00,2017-01-10 00:00:00,113.781463623047,0.518831866155339,0.647428884033294,0.255372484225679,-0.145828590507214,0.110787524054162,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.0544315694792327,0.181954909403259,0.167119780145024,0.0887780033555259,0.0799629859426905,0.142777054235102,0.15756628475088,0.03014154024705,0.0782237514517526,0.0568398551894676,0.0236665390790909,113.66682434082,39,60,39
2017-01-11 00:00:00,2017-01-11 00:00:00,114.392822265625,-0.00824526948383746,0.518831866155339,0.647428884033294,0.255372484225679,-0.145828590507214,0.110787524054162,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.337209280943538,0.107371092152381,0.181954909403259,0.167119780145024,0.0887780033555259,0.0799629859426905,0.142777054235102,0.15756628475088,0.03014154024705,0.0782237514517526,0.0568398551894676,113.781463623047,39,44,60
2017-01-12 00:00:00,2017-01-12 00:00:00,113.915184020996,0.273984703505931,-0.00824526948383746,0.518831866155339,0.647428884033294,0.255372484225679,-0.145828590507214,0.110787524054162,-0.577577113164047,-0.0900852217399297,-0.349183785771413,0.132996523989879,0.107371092152381,0.181954909403259,0.167119780145024,0.0887780033555259,0.0799629859426905,0.142777054235102,0.15756628475088,0.03014154024705,0.0782237514517526,114.392822265625,39,44,60
2017-01-13 00:00:00,2017-01-13 00:00:00,113.714584350586,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.518831866155339,0.647428884033294,0.255372484225679,-0.145828590507214,0.110787524054162,-0.577577113164047,-0.0900852217399297,0.128878751095218,0.132996523989879,0.107371092152381,0.181954909403259,0.167119780145024,0.0887780033555259,0.0799629859426905,0.142777054235102,0.15756628475088,0.03014154024705,113.915184020996,39,44,60
2017-01-17 00:00:00,2017-01-17 00:00:00,114.631652832031,-0.187333840498039,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.518831866155339,0.647428884033294,0.255372484225679,-0.145828590507214,0.110787524054162,-0.577577113164047,0.120893189528202,0.128878751095218,0.132996523989879,0.107371092152381,0.181954909403259,0.167119780145024,0.0887780033555259,0.0799629859426905,0.142777054235102,0.15756628475088,113.714584350586,35,44,60
2017-01-18 00:00:00,2017-01-18 00:00:00,114.622085571289,0.448032330522032,-0.187333840498039,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.518831866155339,0.647428884033294,0.255372484225679,-0.145828590507214,0.110787524054162,0.189150356903704,0.120893189528202,0.128878751095218,0.132996523989879,0.107371092152381,0.181954909403259,0.167119780145024,0.0887780033555259,0.0799629859426905,0.142777054235102,114.631652832031,35,39,60
2017-01-19 00:00:00,2017-01-19 00:00:00,114.421485900879,-0.0788597484327467,0.448032330522032,-0.187333840498039,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.518831866155339,0.647428884033294,0.255372484225679,-0.145828590507214,0.101231315728434,0.189150356903704,0.120893189528202,0.128878751095218,0.132996523989879,0.107371092152381,0.181954909403259,0.167119780145024,0.0887780033555259,0.0799629859426905,114.622085571289,35,39,44
2017-01-20 00:00:00,2017-01-20 00:00:00,114.631652832031,-0.186631570862649,-0.0788597484327467,0.448032330522032,-0.187333840498039,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.518831866155339,0.647428884033294,0.255372484225679,0.116675422944617,0.101231315728434,0.189150356903704,0.120893189528202,0.128878751095218,0.132996523989879,0.107371092152381,0.181954909403259,0.167119780145024,0.0887780033555259,114.421485900879,35,39,44
2017-01-23 00:00:00,2017-01-23 00:00:00,114.708061218262,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.448032330522032,-0.187333840498039,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.518831866155339,0.647428884033294,0.174053768737547,0.116675422944617,0.101231315728434,0.189150356903704,0.120893189528202,0.128878751095218,0.132996523989879,0.107371092152381,0.181954909403259,0.167119780145024,114.631652832031,35,39,44
2017-01-24 00:00:00,2017-01-24 00:00:00,114.602981567383,-0.0303604381814089,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.448032330522032,-0.187333840498039,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.518831866155339,0.0876026677004812,0.174053768737547,0.116675422944617,0.101231315728434,0.189150356903704,0.120893189528202,0.128878751095218,0.132996523989879,0.107371092152381,0.181954909403259,114.708061218262,29,35,44
2017-01-25 00:00:00,2017-01-25 00:00:00,116.427536010742,-0.132699300748821,-0.0303604381814089,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.448032330522032,-0.187333840498039,-0.343463564356022,0.273984703505931,-0.00824526948383746,0.097116821315376,0.0876026677004812,0.174053768737547,0.116675422944617,0.101231315728434,0.189150356903704,0.120893189528202,0.128878751095218,0.132996523989879,0.107371092152381,114.602981567383,29,35,39
2017-01-26 00:00:00,2017-01-26 00:00:00,116.484855651855,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.448032330522032,-0.187333840498039,-0.343463564356022,0.273984703505931,0.172248144994127,0.097116821315376,0.0876026677004812,0.174053768737547,0.116675422944617,0.101231315728434,0.189150356903704,0.120893189528202,0.128878751095218,0.132996523989879,116.427536010742,29,35,39
2017-01-27 00:00:00,2017-01-27 00:00:00,116.494415283203,-0.0416272522146493,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.448032330522032,-0.187333840498039,-0.343463564356022,0.122743072773276,0.172248144994127,0.097116821315376,0.0876026677004812,0.174053768737547,0.116675422944617,0.101231315728434,0.189150356903704,0.120893189528202,0.128878751095218,116.484855651855,29,35,39
2017-01-30 00:00:00,2017-01-30 00:00:00,116.188705444336,-0.0681559625548475,-0.0416272522146493,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.448032330522032,-0.187333840498039,0.075412453476297,0.122743072773276,0.172248144994127,0.097116821315376,0.0876026677004812,0.174053768737547,0.116675422944617,0.101231315728434,0.189150356903704,0.120893189528202,116.494415283203,42,35,39
2017-01-31 00:00:00,2017-01-31 00:00:00,115.921226501465,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.448032330522032,0.155854917353577,0.075412453476297,0.122743072773276,0.172248144994127,0.097116821315376,0.0876026677004812,0.174053768737547,0.116675422944617,0.101231315728434,0.189150356903704,116.188705444336,42,29,35
2017-02-01 00:00:00,2017-02-01 00:00:00,122.990188598633,-0.222327034697994,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.0453112152703295,-0.186631570862649,-0.0788597484327467,0.310136163537219,0.155854917353577,0.075412453476297,0.122743072773276,0.172248144994127,0.097116821315376,0.0876026677004812,0.174053768737547,0.116675422944617,0.101231315728434,115.921226501465,42,29,35
2017-02-02 00:00:00,2017-02-02 00:00:00,122.780044555664,3.86981477267117,-0.222327034697994,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.0453112152703295,-0.186631570862649,0.824726636105754,0.310136163537219,0.155854917353577,0.075412453476297,0.122743072773276,0.172248144994127,0.097116821315376,0.0876026677004812,0.174053768737547,0.116675422944617,122.990188598633,42,29,35
2017-02-03 00:00:00,2017-02-03 00:00:00,123.305435180664,-0.183949831840474,3.86981477267117,-0.222327034697994,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.0453112152703295,0.183172045698755,0.824726636105754,0.310136163537219,0.155854917353577,0.075412453476297,0.122743072773276,0.172248144994127,0.097116821315376,0.0876026677004812,0.174053768737547,122.780044555664,42,29,35
2017-02-06 00:00:00,2017-02-06 00:00:00,124.461311340332,0.20324358821587,-0.183949831840474,3.86981477267117,-0.222327034697994,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.956035352102058,-0.132699300748821,-0.0303604381814089,0.107741560573636,0.183172045698755,0.824726636105754,0.310136163537219,0.155854917353577,0.075412453476297,0.122743072773276,0.172248144994127,0.097116821315376,0.0876026677004812,123.305435180664,41,42,35
2017-02-07 00:00:00,2017-02-07 00:00:00,125.645805358887,0.532706231748309,0.20324358821587,-0.183949831840474,3.86981477267117,-0.222327034697994,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.956035352102058,-0.132699300748821,0.126909203271597,0.107741560573636,0.183172045698755,0.824726636105754,0.310136163537219,0.155854917353577,0.075412453476297,0.122743072773276,0.172248144994127,0.097116821315376,124.461311340332,41,42,29
2017-02-08 00:00:00,2017-02-08 00:00:00,126.133018493652,0.541945229913443,0.532706231748309,0.20324358821587,-0.183949831840474,3.86981477267117,-0.222327034697994,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.956035352102058,0.219836944717424,0.126909203271597,0.107741560573636,0.183172045698755,0.824726636105754,0.310136163537219,0.155854917353577,0.075412453476297,0.122743072773276,0.172248144994127,125.645805358887,41,42,29
2017-02-09 00:00:00,2017-02-09 00:00:00,127.044448852539,0.17728414223934,0.541945229913443,0.532706231748309,0.20324358821587,-0.183949831840474,3.86981477267117,-0.222327034697994,-0.243157778706609,-0.0681559625548475,-0.0416272522146493,0.0954210267056915,0.219836944717424,0.126909203271597,0.107741560573636,0.183172045698755,0.824726636105754,0.310136163537219,0.155854917353577,0.075412453476297,0.122743072773276,126.133018493652,41,42,29
2017-02-10 00:00:00,2017-02-10 00:00:00,126.756614685059,0.393798011711866,0.17728414223934,0.541945229913443,0.532706231748309,0.20324358821587,-0.183949831840474,3.86981477267117,-0.222327034697994,-0.243157778706609,-0.0681559625548475,0.139236294102749,0.0954210267056915,0.219836944717424,0.126909203271597,0.107741560573636,0.183172045698755,0.824726636105754,0.310136163537219,0.155854917353577,0.075412453476297,127.044448852539,41,42,29
2017-02-13 00:00:00,2017-02-13 00:00:00,127.879104614258,-0.219967425443259,0.393798011711866,0.17728414223934,0.541945229913443,0.532706231748309,0.20324358821587,-0.183949831840474,3.86981477267117,-0.222327034697994,-0.243157778706609,0.0713356616016858,0.139236294102749,0.0954210267056915,0.219836944717424,0.126909203271597,0.107741560573636,0.183172045698755,0.824726636105754,0.310136163537219,0.155854917353577,126.756614685059,40,41,42
2017-02-14 00:00:00,2017-02-14 00:00:00,129.538909912109,0.499170342439273,-0.219967425443259,0.393798011711866,0.17728414223934,0.541945229913443,0.532706231748309,0.20324358821587,-0.183949831840474,3.86981477267117,-0.222327034697994,0.0956775678912069,0.0713356616016858,0.139236294102749,0.0954210267056915,0.219836944717424,0.126909203271597,0.107741560573636,0.183172045698755,0.824726636105754,0.310136163537219,127.879104614258,40,41,42
2017-02-15 00:00:00,2017-02-15 00:00:00,130.009017944336,0.765846857103069,0.499170342439273,-0.219967425443259,0.393798011711866,0.17728414223934,0.541945229913443,0.532706231748309,0.20324358821587,-0.183949831840474,3.86981477267117,0.179203443717077,0.0956775678912069,0.0713356616016858,0.139236294102749,0.0954210267056915,0.219836944717424,0.126909203271597,0.107741560573636,0.183172045698755,0.824726636105754,129.538909912109,40,41,42
2017-02-16 00:00:00,2017-02-16 00:00:00,129.855499267578,0.161209637792909,0.765846857103069,0.499170342439273,-0.219967425443259,0.393798011711866,0.17728414223934,0.541945229913443,0.532706231748309,0.20324358821587,-0.183949831840474,0.198848925108825,0.179203443717077,0.0956775678912069,0.0713356616016858,0.139236294102749,0.0954210267056915,0.219836944717424,0.126909203271597,0.107741560573636,0.183172045698755,130.009017944336,40,41,42
2017-02-17 00:00:00,2017-02-17 00:00:00,130.210525512695,-0.149820430552945,0.161209637792909,0.765846857103069,0.499170342439273,-0.219967425443259,0.393798011711866,0.17728414223934,0.541945229913443,0.532706231748309,0.20324358821587,0.0919827191234652,0.198848925108825,0.179203443717077,0.0956775678912069,0.0713356616016858,0.139236294102749,0.0954210267056915,0.219836944717424,0.126909203271597,0.107741560573636,129.855499267578,40,41,42
2017-02-21 00:00:00,2017-02-21 00:00:00,131.150726318359,0.103330075706539,-0.149820430552945,0.161209637792909,0.765846857103069,0.499170342439273,-0.219967425443259,0.393798011711866,0.17728414223934,0.541945229913443,0.532706231748309,0.0888157058939723,0.0919827191234652,0.198848925108825,0.179203443717077,0.0956775678912069,0.0713356616016858,0.139236294102749,0.0954210267056915,0.219836944717424,0.126909203271597,130.210525512695,35,40,41
2017-02-22 00:00:00,2017-02-22 00:00:00,131.544052124023,0.393453660833903,0.103330075706539,-0.149820430552945,0.161209637792909,0.765846857103069,0.499170342439273,-0.219967425443259,0.393798011711866,0.17728414223934,0.541945229913443,0.107740740953235,0.0888157058939723,0.0919827191234652,0.198848925108825,0.179203443717077,0.0956775678912069,0.0713356616016858,0.139236294102749,0.0954210267056915,0.219836944717424,131.150726318359,35,40,41
2017-02-23 00:00:00,2017-02-23 00:00:00,130.987609863281,0.120467821623447,0.393453660833903,0.103330075706539,-0.149820430552945,0.161209637792909,0.765846857103069,0.499170342439273,-0.219967425443259,0.393798011711866,0.17728414223934,0.0776582133750575,0.107740740953235,0.0888157058939723,0.0919827191234652,0.198848925108825,0.179203443717077,0.0956775678912069,0.0713356616016858,0.139236294102749,0.0954210267056915,131.544052124023,35,40,41
2017-02-24 00:00:00,2017-02-24 00:00:00,131.112350463867,-0.34699821647401,0.120467821623447,0.393453660833903,0.103330075706539,-0.149820430552945,0.161209637792909,0.765846857103069,0.499170342439273,-0.219967425443259,0.393798011711866,0.0772590582397668,0.0776582133750575,0.107740740953235,0.0888157058939723,0.0919827191234652,0.198848925108825,0.179203443717077,0.0956775678912069,0.0713356616016858,0.139236294102749,130.987609863281,35,40,41
2017-02-27 00:00:00,2017-02-27 00:00:00,131.371368408203,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.393453660833903,0.103330075706539,-0.149820430552945,0.161209637792909,0.765846857103069,0.499170342439273,-0.219967425443259,0.0853601862833247,0.0772590582397668,0.0776582133750575,0.107740740953235,0.0888157058939723,0.0919827191234652,0.198848925108825,0.179203443717077,0.0956775678912069,0.0713356616016858,131.112350463867,35,40,41
2017-02-28 00:00:00,2017-02-28 00:00:00,131.428955078125,0.0542842529553799,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.393453660833903,0.103330075706539,-0.149820430552945,0.161209637792909,0.765846857103069,0.499170342439273,0.0729085131512191,0.0853601862833247,0.0772590582397668,0.0776582133750575,0.107740740953235,0.0888157058939723,0.0919827191234652,0.198848925108825,0.179203443717077,0.0956775678912069,131.371368408203,32,35,40
2017-03-01 00:00:00,2017-03-01 00:00:00,134.115280151367,-0.0451171904219261,0.0542842529553799,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.393453660833903,0.103330075706539,-0.149820430552945,0.161209637792909,0.765846857103069,0.0993453691857153,0.0729085131512191,0.0853601862833247,0.0772590582397668,0.0776582133750575,0.107740740953235,0.0888157058939723,0.0919827191234652,0.198848925108825,0.179203443717077,131.428955078125,32,35,40
2017-03-02 00:00:00,2017-03-02 00:00:00,133.318939208984,1.2482350158705,-0.0451171904219261,0.0542842529553799,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.393453660833903,0.103330075706539,-0.149820430552945,0.161209637792909,0.205336220582799,0.0993453691857153,0.0729085131512191,0.0853601862833247,0.0772590582397668,0.0776582133750575,0.107740740953235,0.0888157058939723,0.0919827191234652,0.198848925108825,134.115280151367,32,35,40
2017-03-03 00:00:00,2017-03-03 00:00:00,134.105651855469,-0.457422333452758,1.2482350158705,-0.0451171904219261,0.0542842529553799,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.393453660833903,0.103330075706539,-0.149820430552945,0.1217054333456,0.205336220582799,0.0993453691857153,0.0729085131512191,0.0853601862833247,0.0772590582397668,0.0776582133750575,0.107740740953235,0.0888157058939723,0.0919827191234652,133.318939208984,32,35,40
2017-03-06 00:00:00,2017-03-06 00:00:00,133.683517456055,0.308120129929578,-0.457422333452758,1.2482350158705,-0.0451171904219261,0.0542842529553799,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.393453660833903,0.103330075706539,0.0798810239025898,0.1217054333456,0.205336220582799,0.0993453691857153,0.0729085131512191,0.0853601862833247,0.0772590582397668,0.0776582133750575,0.107740740953235,0.0888157058939723,134.105651855469,29,35,40
2017-03-07 00:00:00,2017-03-07 00:00:00,133.856231689453,-0.277011503715864,0.308120129929578,-0.457422333452758,1.2482350158705,-0.0451171904219261,0.0542842529553799,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.393453660833903,0.0851421672566568,0.0798810239025898,0.1217054333456,0.205336220582799,0.0993453691857153,0.0729085131512191,0.0853601862833247,0.0772590582397668,0.0776582133750575,0.107740740953235,133.683517456055,29,32,35
2017-03-08 00:00:00,2017-03-08 00:00:00,133.357315063477,0.0100811285767197,-0.277011503715864,0.308120129929578,-0.457422333452758,1.2482350158705,-0.0451171904219261,0.0542842529553799,-0.0118824392197647,-0.34699821647401,0.120467821623447,0.049868164058498,0.0851421672566568,0.0798810239025898,0.1217054333456,0.205336220582799,0.0993453691857153,0.0729085131512191,0.0853601862833247,0.0772590582397668,0.0776582133750575,133.856231689453,29,32,35
